latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14.55429,100.28634,330.14,0.38,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,302,2.14,D
15.03688,103.58836,333.52,0.49,0.4,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.46,2.62,D
15.04183,103.59687,335.29,0.49,0.4,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.96,2.53,D
15.04301,103.57829,341.97,0.49,0.4,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.8,4.66,D
15.00811,103.3025,339.74,0.47,0.4,2026-01-14,0635,N20,VIIRS,n,2.0NRT,305.48,6,D
14.5723,100.31613,333.48,0.38,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,301.57,2.5,D
14.57399,100.30498,336.96,0.38,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.51,3.85,D
15.04214,103.57931,339.14,0.49,0.4,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.39,4.93,D
15.00884,103.30301,339.17,0.47,0.4,2026-01-14,0635,N20,VIIRS,n,2.0NRT,305.14,6.23,D
14.67264,100.80282,336.28,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,306,3.33,D
14.66055,100.69843,333.05,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,299.6,4.37,D
15.28829,100.88138,332.85,0.39,0.36,2026-01-14,0635,N20,VIIRS,l,2.0NRT,307.01,3.3,D
15.29161,100.88085,336,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.47,3.3,D
15.29054,100.87362,338.03,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,308.18,3.24,D
15.29601,100.88753,340.79,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.41,2.71,D
15.29441,100.8767,340.08,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,307.17,3.94,D
15.29827,100.87978,332.73,0.39,0.36,2026-01-14,0635,N20,VIIRS,l,2.0NRT,305.95,2.71,D
15.53798,102.43081,337.41,0.44,0.38,2026-01-14,0635,N20,VIIRS,n,2.0NRT,305.61,2.1,D
15.53903,102.43142,330.84,0.44,0.38,2026-01-14,0635,N20,VIIRS,l,2.0NRT,305.06,1.83,D
15.44624,101.71877,333.71,0.41,0.37,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.14,3.14,D
15.67796,102.99077,333.57,0.46,0.39,2026-01-14,0635,N20,VIIRS,l,2.0NRT,305.54,2.28,D
15.4932,101.37215,337.11,0.4,0.37,2026-01-14,0635,N20,VIIRS,n,2.0NRT,302.29,1.96,D
15.37586,100.55682,334.37,0.39,0.36,2026-01-14,0635,N20,VIIRS,l,2.0NRT,304.96,3.49,D
15.37533,100.55323,336.78,0.39,0.36,2026-01-14,0635,N20,VIIRS,l,2.0NRT,307.07,5.37,D
15.74776,102.84605,337.66,0.46,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,306.5,4.2,D
14.25644,99.35924,332.44,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,301.79,1.94,D
13.21585,102.38397,331.66,0.42,0.37,2026-01-14,0635,N20,VIIRS,n,2.0NRT,300.97,0.97,D
13.28948,102.43532,336.85,0.42,0.38,2026-01-14,0635,N20,VIIRS,n,2.0NRT,306.71,3.25,D
13.7021,102.60107,333.58,0.43,0.38,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.85,3.3,D
13.34384,99.85266,336.86,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,302.11,2.12,D
14.09416,105.00409,347.96,0.57,0.43,2026-01-14,0635,N20,VIIRS,n,2.0NRT,301.91,10.34,D
14.11276,105.11403,341.47,0.39,0.44,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.88,2.35,D
13.94351,102.43702,333.17,0.42,0.38,2026-01-14,0635,N20,VIIRS,n,2.0NRT,301.51,1.78,D
14.02865,102.93863,336.55,0.44,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.47,2.3,D
13.7705,101.14949,332.15,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,300.63,2.1,D
14.04258,103.0121,332.09,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,301.77,1.12,D
14.04613,103.01158,332.97,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,301.8,1.12,D
14.26561,104.55193,337.01,0.54,0.42,2026-01-14,0635,N20,VIIRS,n,2.0NRT,300.59,3.32,D
14.23972,104.36026,334.15,0.53,0.42,2026-01-14,0635,N20,VIIRS,l,2.0NRT,305.17,5.44,D
14.26613,104.5265,332.06,0.54,0.42,2026-01-14,0635,N20,VIIRS,n,2.0NRT,300.79,2.54,D
14.05386,102.98941,337.19,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,306.35,5.96,D
14.05328,102.98529,332.67,0.45,0.39,2026-01-14,0635,N20,VIIRS,l,2.0NRT,305.27,5.96,D
14.04922,102.95651,336.59,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.26,1.26,D
14.05862,102.9719,336.31,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.35,3.02,D
14.32231,104.8549,335.43,0.56,0.43,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.35,8.14,D
14.32161,104.84969,346.56,0.56,0.43,2026-01-14,0635,N20,VIIRS,n,2.0NRT,305.93,20.37,D
14.2838,104.56973,332.41,0.54,0.42,2026-01-14,0635,N20,VIIRS,n,2.0NRT,302.32,4.46,D
14.30269,104.67983,337.12,0.55,0.43,2026-01-14,0635,N20,VIIRS,n,2.0NRT,301.77,3.5,D
14.06512,102.96674,349.69,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.82,4.83,D
14.06047,102.93393,334.38,0.44,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.99,2.12,D
14.02015,102.65112,336.41,0.43,0.38,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.63,6.67,D
14.42097,105.53273,339.56,0.41,0.45,2026-01-14,0635,N20,VIIRS,n,2.0NRT,298.13,5.49,D
14.28613,104.52879,346.18,0.54,0.42,2026-01-14,0635,N20,VIIRS,n,2.0NRT,305.96,11.74,D
14.07393,103.00328,335.48,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,302.62,0.93,D
14.28999,104.52825,334.68,0.54,0.42,2026-01-14,0635,N20,VIIRS,l,2.0NRT,305.66,6.75,D
14.06929,102.94518,346.8,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.64,4.21,D
14.07341,102.94875,341.11,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,306.19,9.7,D
14.07282,102.94466,331.56,0.45,0.39,2026-01-14,0635,N20,VIIRS,l,2.0NRT,302.49,4.21,D
14.07519,102.93594,337.17,0.44,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,300.59,3.08,D
14.08461,102.9513,339.53,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.62,4.33,D
14.08402,102.94719,346.57,0.45,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,302.4,4.33,D
13.91987,99.62325,349.71,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.03,4.93,D
13.92318,99.62271,346.72,0.39,0.36,2026-01-14,0635,N20,VIIRS,n,2.0NRT,304.33,5.36,D
14.46348,103.18792,330.32,0.46,0.39,2026-01-14,0635,N20,VIIRS,n,2.0NRT,303.35,2.69,D
15.49847,100.67393,335.83,0.39,0.36,2026-01-14,0637,N20,VIIRS,l,2.0NRT,307.21,2.88,D
15.73554,102.10835,333.08,0.43,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.87,3.68,D
15.73901,102.10784,334.15,0.43,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.15,3.68,D
15.73845,102.10386,330.78,0.43,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.42,4.25,D
15.79053,102.07183,330.99,0.43,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.78,2.08,D
15.58258,100.6458,335.87,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.93,2.02,D
15.84695,101.93073,344.55,0.42,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.7,7.03,D
15.84639,101.92682,334.57,0.42,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.8,5.02,D
15.75482,101.19468,336.9,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,305.55,3.86,D
15.87395,101.92263,333.79,0.42,0.38,2026-01-14,0637,N20,VIIRS,l,2.0NRT,306.04,3.38,D
16.12474,103.60778,336.18,0.5,0.41,2026-01-14,0637,N20,VIIRS,n,2.0NRT,305.17,4.28,D
15.89789,101.99127,335.45,0.42,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.19,4.17,D
15.72139,100.55255,339.59,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,311.43,6.68,D
15.73283,100.58397,333.49,0.39,0.36,2026-01-14,0637,N20,VIIRS,l,2.0NRT,306.1,1.3,D
15.76354,100.51637,336.23,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.02,2.6,D
15.69023,99.78188,331.83,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.58,2.29,D
16.25544,103.37004,335.61,0.49,0.4,2026-01-14,0637,N20,VIIRS,n,2.0NRT,302.74,5.75,D
15.76567,99.87479,331.74,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.39,2.02,D
15.8944,100.48411,337.99,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,308.2,2.19,D
15.89386,100.48051,335.23,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.9,2.19,D
15.8901,100.45528,342.25,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,311.65,5.87,D
15.91242,100.53667,338.05,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,310.09,1.99,D
16.02544,100.95887,339.25,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,307.76,5.06,D
15.63916,98.42107,327.89,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,298.85,1.75,D
15.89043,99.86902,342.81,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,305.29,4.1,D
15.99539,100.13661,334.33,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,302.7,5.01,D
16.45618,103.33981,335.55,0.49,0.4,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.27,5.44,D
16.45748,102.93768,335.75,0.47,0.4,2026-01-14,0637,N20,VIIRS,l,2.0NRT,307.61,6.83,D
16.12251,100.46577,334.78,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.97,3.28,D
16.10449,100.32101,334.65,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.98,2.82,D
16.19728,100.76645,330.7,0.39,0.36,2026-01-14,0637,N20,VIIRS,l,2.0NRT,303.83,1.07,D
16.52397,102.87595,336.88,0.47,0.4,2026-01-14,0637,N20,VIIRS,n,2.0NRT,307.01,4.36,D
17.85739,99.5805,338.46,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.31,3.02,D
17.73798,98.01626,331.81,0.39,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.05,2.45,D
18.08827,99.83173,334.91,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,302.25,5.64,D
18.1434,99.99757,332.51,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.13,4.64,D
18.14286,99.99392,332.76,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,302.07,4.64,D
18.20955,100.03166,328.86,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.36,2.53,D
18.1364,99.54151,332.33,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.46,1.32,D
18.24983,100.28146,332.34,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.42,3.74,D
18.24929,100.27777,330.64,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.67,3.74,D
18.21234,100.02751,337.61,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.26,2.53,D
18.10378,99.30309,331.51,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.1,2.03,D
18.11221,98.91048,334.1,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.53,3.32,D
18.25036,99.71179,326.97,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.89,1.19,D
18.42713,100.43092,325.93,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.87,3.17,D
18.42658,100.42713,330.59,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,297.99,2,D
18.22242,98.96479,327.06,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.08,2.02,D
18.36612,99.87434,329.37,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.16,2.31,D
16.21906,100.4986,336.82,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.81,2,D
16.57225,102.87782,334.95,0.47,0.4,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.5,3.59,D
15.99493,98.91068,333.76,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.62,2.7,D
16.57319,102.87791,340.8,0.47,0.4,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.25,2.72,D
16.52197,102.47126,333.73,0.45,0.39,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.23,7.22,D
16.70457,103.70063,335.01,0.52,0.41,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.94,4.78,D
16.23898,100.17706,335.43,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.8,2.01,D
16.69081,103.33691,332.48,0.49,0.41,2026-01-14,0637,N20,VIIRS,l,2.0NRT,304.53,2.12,D
16.3206,100.70494,333.67,0.39,0.36,2026-01-14,0637,N20,VIIRS,l,2.0NRT,306.2,2.94,D
16.23861,100.12936,332.11,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.55,1.99,D
16.61521,102.64691,330.09,0.46,0.39,2026-01-14,0637,N20,VIIRS,l,2.0NRT,302.68,3.32,D
16.71176,103.26815,338.54,0.49,0.4,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.49,5.02,D
16.71546,103.26759,337.45,0.49,0.4,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.8,5.02,D
16.21195,99.41322,336.97,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.97,3.68,D
16.47247,100.42351,332.05,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.58,2.19,D
16.56374,101.00119,340.49,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.65,13.5,D
16.42337,100.04765,331.24,0.39,0.36,2026-01-14,0637,N20,VIIRS,l,2.0NRT,302.33,3.14,D
16.3348,99.46198,332.66,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.71,1.86,D
16.43788,99.9866,339.7,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.18,3.12,D
16.32668,99.10133,330.75,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,298.68,2.29,D
16.94496,103.33716,331.67,0.5,0.41,2026-01-14,0637,N20,VIIRS,l,2.0NRT,302.82,2.51,D
16.37549,99.37488,338.48,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.67,4.13,D
17.00646,103.67706,335.38,0.52,0.41,2026-01-14,0637,N20,VIIRS,n,2.0NRT,305.53,1.84,D
16.40588,99.10629,332.87,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.89,3.92,D
16.47659,99.43489,338.26,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.55,3.74,D
17.25587,104.90012,335.17,0.41,0.45,2026-01-14,0637,N20,VIIRS,l,2.0NRT,306.56,2.23,D
17.24888,104.68428,336.65,0.4,0.44,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.21,3.23,D
17.24841,104.68053,339.85,0.4,0.44,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.16,3.23,D
17.28099,104.87702,350.52,0.41,0.45,2026-01-14,0637,N20,VIIRS,n,2.0NRT,305.63,3.33,D
17.2851,104.87647,332.43,0.41,0.45,2026-01-14,0637,N20,VIIRS,l,2.0NRT,304.51,3.33,D
16.69141,100.34367,334.21,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.03,3.35,D
17.37784,104.94651,351.92,0.42,0.45,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.63,30.23,D
17.16986,103.28941,337.16,0.5,0.41,2026-01-14,0637,N20,VIIRS,n,2.0NRT,305.58,3.36,D
17.38025,104.94563,340.94,0.42,0.45,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.6,7.24,D
16.86742,101.0408,334.25,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,302.56,2.92,D
16.53372,98.81178,330.96,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,302.86,2.05,D
16.93715,101.31082,329.73,0.41,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.69,2.39,D
16.62,98.49568,332.59,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.35,3.8,D
18.4385,99.88123,335.74,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.53,4.33,D
18.32012,98.82623,328.89,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.49,1.53,D
18.60059,100.64251,328.19,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.38,2.03,D
18.4008,98.86399,333.49,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.29,3.15,D
18.28734,97.91986,326.05,0.39,0.36,2026-01-14,0637,N20,VIIRS,l,2.0NRT,300.81,2.01,D
18.8797,100.81004,333.3,0.41,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,298.2,4.39,D
18.89831,100.47495,339.93,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.71,6.02,D
19.53591,97.87851,331.4,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,296.56,5.67,D
20.01722,100.44905,338.44,0.41,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,294.63,6.88,D
19.91544,99.47332,326.54,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,294.09,1.82,D
17.42744,103.68131,338.5,0.53,0.42,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.2,4.51,D
16.94379,99.35557,339.09,0.38,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,307.36,11.44,D
17.46648,104.00434,347.48,0.55,0.43,2026-01-14,0637,N20,VIIRS,n,2.0NRT,306.81,8.51,D
17.33283,100.13811,342.89,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,308.48,15.39,D
17.33615,100.13757,340.55,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,302.13,5.77,D
17.78174,102.36763,336.61,0.46,0.39,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.05,3.04,D
17.6977,101.71606,335.65,0.43,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.47,4.23,D
17.73962,101.22631,336.92,0.41,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.01,4.93,D
18.24013,104.20886,331.92,0.38,0.44,2026-01-14,0637,N20,VIIRS,l,2.0NRT,303.12,1.68,D
18.23966,104.20524,333.26,0.38,0.43,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.12,1.68,D
17.76938,100.68232,337.61,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,307.51,9.86,D
17.76229,100.63375,330.94,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,298.02,2.32,D
18.10237,102.83294,332.83,0.48,0.4,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.25,3.17,D
18.67321,97.84452,326.93,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.62,3.45,D
18.71852,97.89341,331.41,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,298.64,3.86,D
19.09565,100.01439,326.84,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,301.69,1.32,D
18.82593,97.84064,333.47,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.88,6.71,D
19.35381,101.14262,336.33,0.42,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,304.85,36.45,D
19.19235,99.61008,329.94,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.08,1.95,D
19.47208,101.13827,330.52,0.42,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,297.44,5.11,D
19.47487,101.13844,341.71,0.42,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,299.16,10.97,D
19.35954,100.31628,332.62,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,300.24,6.8,D
19.36247,100.16972,330,0.4,0.37,2026-01-14,0637,N20,VIIRS,l,2.0NRT,303.2,2.46,D
19.36193,100.16596,333.45,0.4,0.37,2026-01-14,0637,N20,VIIRS,n,2.0NRT,303.63,2.46,D
19.55143,101.0817,330.32,0.42,0.38,2026-01-14,0637,N20,VIIRS,n,2.0NRT,297.6,1.44,D
19.36554,99.35944,333.04,0.39,0.36,2026-01-14,0637,N20,VIIRS,n,2.0NRT,297.06,2.07,D
15.6941,102.34998,303.27,0.43,0.46,2026-01-14,1908,N20,VIIRS,n,2.0NRT,288.09,0.81,N
19.67291,100.58947,299.22,0.45,0.39,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.91,0.39,N
19.62796,98.30074,302.34,0.39,0.36,2026-01-14,1908,N20,VIIRS,n,2.0NRT,284.81,0.67,N
15.80552,102.25543,312.98,0.42,0.45,2026-01-14,1908,N20,VIIRS,n,2.0NRT,288.14,0.86,N
16.39388,98.62968,317.36,0.41,0.37,2026-01-14,1908,N20,VIIRS,n,2.0NRT,288.12,1.09,N
15.81449,101.63488,298.73,0.38,0.43,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.56,0.28,N
15.84733,101.39055,300.69,0.56,0.43,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.02,0.61,N
15.8464,101.39335,297.38,0.56,0.43,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.3,0.6,N
15.75086,101.51968,309.15,0.57,0.43,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.99,1.77,N
17.2674,101.86854,302.25,0.56,0.43,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.34,0.56,N
17.20196,102.22874,299.61,0.4,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.24,0.63,N
16.86346,103.96567,302.02,0.51,0.5,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.05,0.96,N
16.85896,103.96474,302.03,0.51,0.5,2026-01-14,1908,N20,VIIRS,n,2.0NRT,285.55,0.71,N
16.8817,103.44389,299.84,0.48,0.48,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.92,0.7,N
16.63065,104.58092,309.18,0.57,0.52,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.73,1.69,N
17.06316,102.27793,316.51,0.4,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.92,1.73,N
17.06797,102.22919,298.69,0.4,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.74,0.42,N
17.00016,102.59554,311.16,0.42,0.45,2026-01-14,1908,N20,VIIRS,n,2.0NRT,288.05,1.19,N
16.89482,103.15748,310.94,0.46,0.47,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.78,0.94,N
17.06396,102.22839,303.55,0.4,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.87,0.42,N
17.06237,102.03593,304.42,0.39,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.89,0.74,N
16.8368,103.13632,304.99,0.46,0.47,2026-01-14,1908,N20,VIIRS,n,2.0NRT,288.15,0.43,N
16.83792,103.13871,303.37,0.46,0.47,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.81,0.47,N
17.00924,102.13483,308.3,0.39,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.93,1.09,N
16.93985,102.4921,301.47,0.41,0.45,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.99,0.56,N
16.93915,102.4959,298.66,0.41,0.45,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.99,0.56,N
16.91586,102.14664,299.55,0.39,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.39,0.54,N
16.91475,102.1468,299.16,0.4,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.01,0.48,N
16.65927,103.10876,306.13,0.46,0.47,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.34,1.26,N
16.82314,102.17043,316.19,0.4,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.8,1.96,N
16.31513,104.77397,297.47,0.59,0.53,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.83,0.9,N
16.44183,103.96487,303.07,0.52,0.5,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.44,1.13,N
16.39494,103.91492,309.02,0.52,0.5,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.69,1.25,N
16.37931,103.94673,298.71,0.52,0.5,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.18,0.67,N
16.72833,101.92575,303.46,0.39,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,288.05,0.58,N
16.6257,101.99161,307.1,0.39,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.98,0.75,N
16.55257,102.27132,298.32,0.41,0.45,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.03,0.49,N
16.52421,102.24244,300.82,0.41,0.45,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.92,0.74,N
17.11699,98.80451,301.53,0.41,0.37,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.2,0.67,N
16.56479,101.90841,302.51,0.39,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.13,0.44,N
17.10596,98.78701,310.64,0.41,0.37,2026-01-14,1908,N20,VIIRS,n,2.0NRT,286.85,1.16,N
17.1561,98.4242,299.98,0.4,0.37,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.39,0.32,N
16.53566,101.93243,302.99,0.39,0.44,2026-01-14,1908,N20,VIIRS,n,2.0NRT,287.44,0.59,N
16.32861,102.73444,310.19,0.44,0.46,2026-01-14,1908,N20,VIIRS,n,2.0NRT,288.23,1.22,N
16.97247,98.55137,302.42,0.4,0.37,2026-01-14,1908,N20,VIIRS,n,2.0NRT,288.11,0.37,N
